date,symbol,news_count,avg_sentiment
2023-10-04,AUDUSD,12,0.103533
2023-10-04,USDCAD,9,-0.144022
2023-10-04,XAUUSD,4,0.647475
2023-10-05,EURUSD,31,0.139929
2023-10-05,GBPUSD,21,0.121390
2023-10-05,USDJPY,6,0.511083
2023-10-05,AUDUSD,10,0.215290
2023-10-05,USDCAD,10,0.242810
2023-10-05,XAUUSD,1,0.986000
2023-10-06,EURUSD,27,0.180137
2023-10-06,GBPUSD,22,0.274273
2023-10-06,USDJPY,6,0.303383
2023-10-06,AUDUSD,10,0.146150
2023-10-06,USDCAD,14,0.396729
2023-10-06,XAUUSD,3,0.784400
2023-10-07,EURUSD,6,-0.144033
2023-10-07,GBPUSD,4,0.031000
2023-10-07,USDJPY,0,0.000000
2023-10-07,AUDUSD,2,-0.586400
2023-10-07,USDCAD,2,0.159400
2023-10-07,XAUUSD,1,0.977700
2023-10-08,EURUSD,2,-0.482850
2023-10-08,GBPUSD,1,0.000000
2023-10-08,USDJPY,1,0.948300
2023-10-08,AUDUSD,3,-0.039533
2023-10-08,USDCAD,0,0.000000
2023-10-08,XAUUSD,0,0.000000
2023-10-09,EURUSD,34,-0.152671
2023-10-09,GBPUSD,16,-0.124269
2023-10-09,USDJPY,6,0.448000
2023-10-09,AUDUSD,9,-0.343033
2023-10-09,USDCAD,4,-0.383275
2023-10-09,XAUUSD,1,-0.381800
2023-10-10,EURUSD,27,0.132111
2023-10-10,GBPUSD,16,0.033950
2023-10-10,USDJPY,3,0.800133
2023-10-10,AUDUSD,7,-0.044100
2023-10-10,USDCAD,7,-0.046043
2023-10-10,XAUUSD,1,0.991000
2023-10-11,EURUSD,14,0.245214
2023-10-11,GBPUSD,10,0.290900
2023-10-11,USDJPY,3,0.321367
2023-10-11,AUDUSD,13,0.194169
2023-10-11,USDCAD,7,-0.073500
2023-10-11,XAUUSD,1,0.981400
2023-10-12,EURUSD,19,0.065263
2023-10-12,GBPUSD,17,0.090288
2023-10-12,USDJPY,2,0.888750
2023-10-12,AUDUSD,10,0.085220
2023-10-12,USDCAD,4,0.050125
2023-10-12,XAUUSD,6,0.507683
2023-10-13,EURUSD,23,0.089187
2023-10-13,GBPUSD,11,0.205500
2023-10-13,USDJPY,9,0.494411
2023-10-13,AUDUSD,8,-0.098362
2023-10-13,USDCAD,7,0.221471
2023-10-13,XAUUSD,2,0.673600
2023-10-14,EURUSD,7,0.118071
2023-10-14,GBPUSD,3,0.091667
2023-10-14,USDJPY,1,0.718400
2023-10-14,AUDUSD,3,0.390167
2023-10-14,USDCAD,1,-0.458800
2023-10-14,XAUUSD,0,0.000000
2023-10-15,EURUSD,0,0.000000
2023-10-15,GBPUSD,0,0.000000
2023-10-15,USDJPY,0,0.000000
2023-10-15,AUDUSD,1,-0.624900
2023-10-15,USDCAD,0,0.000000
2023-10-15,XAUUSD,0,0.000000
2023-10-16,EURUSD,28,-0.030386
2023-10-16,GBPUSD,20,0.217305
2023-10-16,USDJPY,5,0.186300
2023-10-16,AUDUSD,9,0.160656
2023-10-16,USDCAD,6,0.385750
2023-10-16,XAUUSD,3,0.568200
2023-10-17,EURUSD,26,0.118685
2023-10-17,GBPUSD,23,-0.004070
2023-10-17,USDJPY,8,0.170488
2023-10-17,AUDUSD,13,0.063700
2023-10-17,USDCAD,12,0.161283
2023-10-17,XAUUSD,0,0.000000
2023-10-18,EURUSD,34,0.081256
2023-10-18,GBPUSD,18,0.103117
2023-10-18,USDJPY,3,-0.073067
2023-10-18,AUDUSD,18,0.179422
2023-10-18,USDCAD,8,-0.352187
2023-10-18,XAUUSD,0,0.000000
2023-10-19,EURUSD,29,0.108731
2023-10-19,GBPUSD,20,-0.006135
2023-10-19,USDJPY,6,0.739017
2023-10-19,AUDUSD,11,-0.115664
2023-10-19,USDCAD,6,0.311667
2023-10-19,XAUUSD,1,0.964100
2023-10-20,EURUSD,31,0.148542
2023-10-20,GBPUSD,20,0.231095
2023-10-20,USDJPY,12,0.463933
2023-10-20,AUDUSD,10,0.302540
2023-10-20,USDCAD,9,-0.072833
2023-10-20,XAUUSD,0,0.000000
2023-10-21,EURUSD,5,0.003360
2023-10-21,GBPUSD,3,0.000000
2023-10-21,USDJPY,0,0.000000
2023-10-21,AUDUSD,2,0.012650
2023-10-21,USDCAD,2,0.290950
2023-10-21,XAUUSD,0,0.000000
2023-10-22,EURUSD,1,0.000000
2023-10-22,GBPUSD,1,0.000000
2023-10-22,USDJPY,1,-0.797600
2023-10-22,AUDUSD,2,0.246950
2023-10-22,USDCAD,0,0.000000
2023-10-22,XAUUSD,0,0.000000
2023-10-23,EURUSD,24,0.280254
2023-10-23,GBPUSD,16,0.177013
2023-10-23,USDJPY,6,0.687100
2023-10-23,AUDUSD,8,0.134313
2023-10-23,USDCAD,6,0.022433
2023-10-23,XAUUSD,0,0.000000
2023-10-24,EURUSD,44,-0.181509
2023-10-24,GBPUSD,22,-0.012464
2023-10-24,USDJPY,2,0.968900
2023-10-24,AUDUSD,14,0.265050
2023-10-24,USDCAD,7,0.055429
2023-10-24,XAUUSD,1,0.993200
2023-10-25,EURUSD,39,-0.022513
2023-10-25,GBPUSD,19,0.093963
2023-10-25,USDJPY,5,0.141760
2023-10-25,AUDUSD,17,0.190712
2023-10-25,USDCAD,20,0.062840
2023-10-25,XAUUSD,2,0.982050
2023-10-26,EURUSD,49,-0.056767
2023-10-26,GBPUSD,20,0.106950
2023-10-26,USDJPY,9,-0.215378
2023-10-26,AUDUSD,9,-0.009433
2023-10-26,USDCAD,7,0.123829
2023-10-26,XAUUSD,2,0.966500
2023-10-27,EURUSD,29,-0.100528
2023-10-27,GBPUSD,16,0.013956
2023-10-27,USDJPY,8,0.577350
2023-10-27,AUDUSD,8,0.163525
2023-10-27,USDCAD,8,0.084613
2023-10-27,XAUUSD,0,0.000000
2023-10-28,EURUSD,5,-0.149660
2023-10-28,GBPUSD,3,0.133967
2023-10-28,USDJPY,0,0.000000
2023-10-28,AUDUSD,2,-0.224550
2023-10-28,USDCAD,1,-0.102700
2023-10-28,XAUUSD,0,0.000000
2023-10-29,EURUSD,0,0.000000
2023-10-29,GBPUSD,0,0.000000
2023-10-29,USDJPY,1,-0.165500
2023-10-29,AUDUSD,2,0.318250
2023-10-29,USDCAD,0,0.000000
2023-10-29,XAUUSD,0,0.000000
2023-10-30,EURUSD,32,0.143712
2023-10-30,GBPUSD,20,0.103865
2023-10-30,USDJPY,11,0.428464
2023-10-30,AUDUSD,11,0.184909
2023-10-30,USDCAD,6,-0.135517
2023-10-30,XAUUSD,1,0.960700
2023-10-31,EURUSD,54,0.128628
2023-10-31,GBPUSD,21,-0.000519
2023-10-31,USDJPY,20,-0.001360
2023-10-31,AUDUSD,11,-0.004364
2023-10-31,USDCAD,5,-0.115020
2023-10-31,XAUUSD,2,0.868250
2023-11-01,EURUSD,22,-0.109941
2023-11-01,GBPUSD,19,0.030874
2023-11-01,USDJPY,11,0.265636
2023-11-01,AUDUSD,10,-0.070870
2023-11-01,USDCAD,5,0.071500
2023-11-01,XAUUSD,0,0.000000
2023-11-02,EURUSD,26,0.016838
2023-11-02,GBPUSD,33,0.145333
2023-11-02,USDJPY,2,0.970750
2023-11-02,AUDUSD,14,0.091043
2023-11-02,USDCAD,7,-0.471486
2023-11-02,XAUUSD,10,0.784770
2023-11-03,EURUSD,24,0.033975
2023-11-03,GBPUSD,17,0.259241
2023-11-03,USDJPY,4,0.909650
2023-11-03,AUDUSD,11,0.154673
2023-11-03,USDCAD,12,0.093750
2023-11-03,XAUUSD,5,0.747620
2023-11-04,EURUSD,5,-0.284400
2023-11-04,GBPUSD,3,0.189467
2023-11-04,USDJPY,0,0.000000
2023-11-04,AUDUSD,2,-0.086000
2023-11-04,USDCAD,1,-0.340000
2023-11-04,XAUUSD,1,0.980400
2023-11-05,EURUSD,1,0.000000
2023-11-05,GBPUSD,1,0.000000
2023-11-05,USDJPY,0,0.000000
2023-11-05,AUDUSD,1,0.000000
2023-11-05,USDCAD,0,0.000000
2023-11-05,XAUUSD,1,0.989600
2023-11-06,EURUSD,31,0.129219
2023-11-06,GBPUSD,24,0.294021
2023-11-06,USDJPY,4,0.483725
2023-11-06,AUDUSD,22,0.289955
2023-11-06,USDCAD,5,-0.317720
2023-11-06,XAUUSD,1,0.994300
2023-11-07,EURUSD,31,0.087835
2023-11-07,GBPUSD,20,0.180580
2023-11-07,USDJPY,1,0.810000
2023-11-07,AUDUSD,26,0.004085
2023-11-07,USDCAD,7,0.330100
2023-11-07,XAUUSD,2,0.443900
2023-11-08,EURUSD,35,-0.102520
2023-11-08,GBPUSD,19,0.042411
2023-11-08,USDJPY,4,0.643625
2023-11-08,AUDUSD,11,-0.179255
2023-11-08,USDCAD,8,-0.013925
2023-11-08,XAUUSD,2,0.925650
2023-11-09,EURUSD,31,0.154006
2023-11-09,GBPUSD,19,0.164553
2023-11-09,USDJPY,5,0.368860
2023-11-09,AUDUSD,15,0.041273
2023-11-09,USDCAD,5,-0.224720
2023-11-09,XAUUSD,1,0.993100
2023-11-10,EURUSD,36,0.065378
2023-11-10,GBPUSD,25,0.121496
2023-11-10,USDJPY,11,0.637918
2023-11-10,AUDUSD,14,-0.003371
2023-11-10,USDCAD,7,0.040457
2023-11-10,XAUUSD,0,0.000000
2023-11-11,EURUSD,1,0.458800
2023-11-11,GBPUSD,0,0.000000
2023-11-11,USDJPY,0,0.000000
2023-11-11,AUDUSD,0,0.000000
2023-11-11,USDCAD,0,0.000000
2023-11-11,XAUUSD,0,0.000000
2023-11-12,EURUSD,6,0.148900
2023-11-12,GBPUSD,4,-0.006075
2023-11-12,USDJPY,0,0.000000
2023-11-12,AUDUSD,3,-0.125000
2023-11-12,USDCAD,1,0.440400
2023-11-12,XAUUSD,0,0.000000
2023-11-13,EURUSD,27,-0.011619
2023-11-13,GBPUSD,24,0.113233
2023-11-13,USDJPY,11,0.139336
2023-11-13,AUDUSD,11,-0.052364
2023-11-13,USDCAD,5,-0.057660
2023-11-13,XAUUSD,2,0.987150
2023-11-14,EURUSD,30,0.220943
2023-11-14,GBPUSD,29,0.289721
2023-11-14,USDJPY,7,0.084514
2023-11-14,AUDUSD,11,0.154864
2023-11-14,USDCAD,5,0.165180
2023-11-14,XAUUSD,1,0.982100
2023-11-15,EURUSD,36,-0.041286
2023-11-15,GBPUSD,20,0.013275
2023-11-15,USDJPY,4,0.003200
2023-11-15,AUDUSD,14,0.063464
2023-11-15,USDCAD,7,0.106986
2023-11-15,XAUUSD,1,0.985900
2023-11-16,EURUSD,33,0.081685
2023-11-16,GBPUSD,21,0.019276
2023-11-16,USDJPY,3,0.553400
2023-11-16,AUDUSD,10,0.025780
2023-11-16,USDCAD,4,-0.052625
2023-11-16,XAUUSD,1,0.990200
2023-11-17,EURUSD,32,-0.054822
2023-11-17,GBPUSD,20,-0.060255
2023-11-17,USDJPY,10,0.789430
2023-11-17,AUDUSD,11,0.086845
2023-11-17,USDCAD,4,-0.294800
2023-11-17,XAUUSD,0,0.000000
2023-11-18,EURUSD,5,-0.216700
2023-11-18,GBPUSD,3,-0.017433
2023-11-18,USDJPY,0,0.000000
2023-11-18,AUDUSD,2,-0.075200
2023-11-18,USDCAD,1,0.250000
2023-11-18,XAUUSD,0,0.000000
2023-11-19,EURUSD,1,0.542300
2023-11-19,GBPUSD,1,0.542300
2023-11-19,USDJPY,0,0.000000
2023-11-19,AUDUSD,2,0.271150
2023-11-19,USDCAD,0,0.000000
2023-11-19,XAUUSD,0,0.000000
2023-11-20,EURUSD,28,0.093386
2023-11-20,GBPUSD,18,0.041189
2023-11-20,USDJPY,8,-0.094675
2023-11-20,AUDUSD,13,0.261969
2023-11-20,USDCAD,6,-0.057767
2023-11-20,XAUUSD,0,0.000000
2023-11-21,EURUSD,28,-0.022946
2023-11-21,GBPUSD,20,0.129110
2023-11-21,USDJPY,5,0.407740
2023-11-21,AUDUSD,11,-0.109409
2023-11-21,USDCAD,7,-0.256329
2023-11-21,XAUUSD,0,0.000000
2023-11-22,EURUSD,23,-0.039578
2023-11-22,GBPUSD,21,0.199314
2023-11-22,USDJPY,6,0.825817
2023-11-22,AUDUSD,11,0.115373
2023-11-22,USDCAD,6,0.227717
2023-11-22,XAUUSD,0,0.000000
2023-11-23,EURUSD,37,0.248397
2023-11-23,GBPUSD,21,0.307262
2023-11-23,USDJPY,2,0.986000
2023-11-23,AUDUSD,8,0.398462
2023-11-23,USDCAD,4,-0.180825
2023-11-23,XAUUSD,0,0.000000
2023-11-24,EURUSD,26,0.097531
2023-11-24,GBPUSD,19,0.164637
2023-11-24,USDJPY,3,0.905667
2023-11-24,AUDUSD,5,0.268580
2023-11-24,USDCAD,5,0.001080
2023-11-24,XAUUSD,0,0.000000
2023-11-25,EURUSD,4,-0.249425
2023-11-25,GBPUSD,0,0.000000
2023-11-25,USDJPY,0,0.000000
2023-11-25,AUDUSD,2,-0.369500
2023-11-25,USDCAD,1,0.599400
2023-11-25,XAUUSD,0,0.000000
2023-11-26,EURUSD,1,0.000000
2023-11-26,GBPUSD,1,0.000000
2023-11-26,USDJPY,0,0.000000
2023-11-26,AUDUSD,1,0.250000
2023-11-26,USDCAD,0,0.000000
2023-11-26,XAUUSD,0,0.000000
2023-11-27,EURUSD,28,0.146318
2023-11-27,GBPUSD,18,0.356000
2023-11-27,USDJPY,2,0.877000
2023-11-27,AUDUSD,11,0.240936
2023-11-27,USDCAD,3,0.156067
2023-11-27,XAUUSD,0,0.000000
2023-11-28,EURUSD,30,0.007577
2023-11-28,GBPUSD,17,0.207176
2023-11-28,USDJPY,1,0.987100
2023-11-28,AUDUSD,13,0.264015
2023-11-28,USDCAD,4,-0.089225
2023-11-28,XAUUSD,2,0.908700
2023-11-29,EURUSD,29,0.057131
2023-11-29,GBPUSD,20,0.320355
2023-11-29,USDJPY,3,0.132833
2023-11-29,AUDUSD,10,0.092280
2023-11-29,USDCAD,5,-0.249080
2023-11-29,XAUUSD,0,0.000000
2023-11-30,EURUSD,40,0.015920
2023-11-30,GBPUSD,18,0.288717
2023-11-30,USDJPY,1,0.968500
2023-11-30,AUDUSD,12,0.153250
2023-11-30,USDCAD,6,-0.085533
2023-11-30,XAUUSD,2,0.990450
2023-12-01,EURUSD,23,-0.103200
2023-12-01,GBPUSD,15,0.006393
2023-12-01,USDJPY,2,0.267900
2023-12-01,AUDUSD,7,0.400429
2023-12-01,USDCAD,17,0.156759
2023-12-01,XAUUSD,0,0.000000
2023-12-02,EURUSD,5,0.165060
2023-12-02,GBPUSD,4,0.102900
2023-12-02,USDJPY,0,0.000000
2023-12-02,AUDUSD,2,0.224550
2023-12-02,USDCAD,1,-0.458800
2023-12-02,XAUUSD,0,0.000000
2023-12-03,EURUSD,2,-0.246950
2023-12-03,GBPUSD,1,-0.493900
2023-12-03,USDJPY,0,0.000000
2023-12-03,AUDUSD,1,0.700300
2023-12-03,USDCAD,0,0.000000
2023-12-03,XAUUSD,0,0.000000
2023-12-04,EURUSD,22,0.073932
2023-12-04,GBPUSD,17,0.267194
2023-12-04,USDJPY,2,0.877050
2023-12-04,AUDUSD,13,0.074646
2023-12-04,USDCAD,3,-0.139567
2023-12-04,XAUUSD,0,0.000000
2023-12-05,EURUSD,23,-0.058352
2023-12-05,GBPUSD,21,0.096748
2023-12-05,USDJPY,0,0.000000
2023-12-05,AUDUSD,18,-0.206172
2023-12-05,USDCAD,4,0.147350
2023-12-05,XAUUSD,1,0.996700
2023-12-06,EURUSD,31,-0.175452
2023-12-06,GBPUSD,16,-0.220500
2023-12-06,USDJPY,2,-0.244100
2023-12-06,AUDUSD,10,0.047630
2023-12-06,USDCAD,5,-0.040180
2023-12-06,XAUUSD,1,0.759200
2023-12-07,EURUSD,23,0.021217
2023-12-07,GBPUSD,17,0.135529
2023-12-07,USDJPY,10,0.266540
2023-12-07,AUDUSD,10,-0.092760
2023-12-07,USDCAD,4,0.029600
2023-12-07,XAUUSD,0,0.000000
2023-12-08,EURUSD,16,-0.050112
2023-12-08,GBPUSD,15,0.049660
2023-12-08,USDJPY,12,0.065117
2023-12-08,AUDUSD,11,-0.048073
2023-12-08,USDCAD,5,-0.150060
2023-12-08,XAUUSD,1,0.901300
2023-12-09,EURUSD,5,-0.062320
2023-12-09,GBPUSD,3,-0.225167
2023-12-09,USDJPY,0,0.000000
2023-12-09,AUDUSD,2,-0.561550
2023-12-09,USDCAD,1,-0.296000
2023-12-09,XAUUSD,0,0.000000
2023-12-10,EURUSD,2,-0.025800
2023-12-10,GBPUSD,2,-0.025800
2023-12-10,USDJPY,0,0.000000
2023-12-10,AUDUSD,1,-0.493900
2023-12-10,USDCAD,0,0.000000
2023-12-10,XAUUSD,0,0.000000
2023-12-11,EURUSD,31,0.047381
2023-12-11,GBPUSD,18,0.043244
2023-12-11,USDJPY,4,0.671800
2023-12-11,AUDUSD,10,-0.053200
2023-12-11,USDCAD,5,-0.305360
2023-12-11,XAUUSD,4,0.915025
2023-12-12,EURUSD,19,-0.104858
2023-12-12,GBPUSD,20,0.079010
2023-12-12,USDJPY,2,0.190550
2023-12-12,AUDUSD,8,-0.227437
2023-12-12,USDCAD,5,-0.554360
2023-12-12,XAUUSD,1,0.979600
2023-12-13,EURUSD,36,0.015694
2023-12-13,GBPUSD,26,0.048531
2023-12-13,USDJPY,1,0.922400
2023-12-13,AUDUSD,13,0.133915
2023-12-13,USDCAD,7,0.332471
2023-12-13,XAUUSD,1,0.968100
2023-12-14,EURUSD,39,0.122162
2023-12-14,GBPUSD,25,0.033576
2023-12-14,USDJPY,3,0.215133
2023-12-14,AUDUSD,10,-0.011200
2023-12-14,USDCAD,8,0.208863
2023-12-14,XAUUSD,1,-0.990500
2023-12-15,EURUSD,35,0.152911
2023-12-15,GBPUSD,27,0.329548
2023-12-15,USDJPY,2,0.500100
2023-12-15,AUDUSD,11,0.372391
2023-12-15,USDCAD,6,0.164467
2023-12-15,XAUUSD,3,0.648033
2023-12-16,EURUSD,5,-0.262220
2023-12-16,GBPUSD,3,0.079767
2023-12-16,USDJPY,1,0.807400
2023-12-16,AUDUSD,2,-0.153100
2023-12-16,USDCAD,1,-0.273200
2023-12-16,XAUUSD,0,0.000000
2023-12-17,EURUSD,2,-0.210750
2023-12-17,GBPUSD,2,-0.210750
2023-12-17,USDJPY,0,0.000000
2023-12-17,AUDUSD,1,0.000000
2023-12-17,USDCAD,0,0.000000
2023-12-17,XAUUSD,0,0.000000
2023-12-18,EURUSD,29,0.104607
2023-12-18,GBPUSD,21,0.172543
2023-12-18,USDJPY,6,-0.126683
2023-12-18,AUDUSD,9,0.107011
2023-12-18,USDCAD,7,0.124414
2023-12-18,XAUUSD,1,0.986300
2023-12-19,EURUSD,28,-0.060486
2023-12-19,GBPUSD,23,-0.069230
2023-12-19,USDJPY,18,0.046472
2023-12-19,AUDUSD,8,0.150175
2023-12-19,USDCAD,13,-0.036915
2023-12-19,XAUUSD,0,0.000000
2023-12-20,EURUSD,23,-0.130313
2023-12-20,GBPUSD,21,-0.067971
2023-12-20,USDJPY,2,-0.832350
2023-12-20,AUDUSD,6,0.174733
2023-12-20,USDCAD,9,-0.294211
2023-12-20,XAUUSD,1,0.983400
2023-12-21,EURUSD,26,0.093581
2023-12-21,GBPUSD,19,-0.002279
2023-12-21,USDJPY,4,0.660225
2023-12-21,AUDUSD,9,0.183800
2023-12-21,USDCAD,9,0.019100
2023-12-21,XAUUSD,0,0.000000
2023-12-22,EURUSD,16,0.051294
2023-12-22,GBPUSD,20,-0.208570
2023-12-22,USDJPY,2,0.730450
2023-12-22,AUDUSD,8,0.158212
2023-12-22,USDCAD,9,-0.436011
2023-12-22,XAUUSD,1,0.933700
2023-12-23,EURUSD,0,0.000000
2023-12-23,GBPUSD,0,0.000000
2023-12-23,USDJPY,0,0.000000
2023-12-23,AUDUSD,0,0.000000
2023-12-23,USDCAD,0,0.000000
2023-12-23,XAUUSD,1,0.991700
2023-12-24,EURUSD,1,-0.618700
2023-12-24,GBPUSD,1,-0.618700
2023-12-24,USDJPY,0,0.000000
2023-12-24,AUDUSD,0,0.000000
2023-12-24,USDCAD,0,0.000000
2023-12-24,XAUUSD,1,0.985700
2023-12-25,EURUSD,2,0.000000
2023-12-25,GBPUSD,2,0.492150
2023-12-25,USDJPY,1,-0.791000
2023-12-25,AUDUSD,0,0.000000
2023-12-25,USDCAD,0,0.000000
2023-12-25,XAUUSD,0,0.000000
2023-12-26,EURUSD,5,0.086060
2023-12-26,GBPUSD,2,0.191900
2023-12-26,USDJPY,5,0.915080
2023-12-26,AUDUSD,3,0.284467
2023-12-26,USDCAD,0,0.000000
2023-12-26,XAUUSD,2,0.920400
2023-12-27,EURUSD,21,-0.029590
2023-12-27,GBPUSD,15,0.189533
2023-12-27,USDJPY,1,0.765900
2023-12-27,AUDUSD,7,0.163029
2023-12-27,USDCAD,5,-0.106020
2023-12-27,XAUUSD,0,0.000000
2023-12-28,EURUSD,21,0.141905
2023-12-28,GBPUSD,13,0.238354
2023-12-28,USDJPY,2,0.240500
2023-12-28,AUDUSD,9,0.164633
2023-12-28,USDCAD,5,-0.025860
2023-12-28,XAUUSD,0,0.000000
2023-12-29,EURUSD,13,-0.078331
2023-12-29,GBPUSD,16,0.142775
2023-12-29,USDJPY,1,-0.905200
2023-12-29,AUDUSD,7,0.215143
2023-12-29,USDCAD,5,0.134560
2023-12-29,XAUUSD,1,0.945100
2023-12-30,EURUSD,0,0.000000
2023-12-30,GBPUSD,0,0.000000
2023-12-30,USDJPY,0,0.000000
2023-12-30,AUDUSD,1,0.000000
2023-12-30,USDCAD,0,0.000000
2023-12-30,XAUUSD,1,0.916900
2023-12-31,EURUSD,2,0.000000
2023-12-31,GBPUSD,1,0.202300
2023-12-31,USDJPY,0,0.000000
2023-12-31,AUDUSD,0,0.000000
2023-12-31,USDCAD,0,0.000000
2023-12-31,XAUUSD,0,0.000000
2024-01-01,EURUSD,1,0.000000
2024-01-01,GBPUSD,1,0.000000
2024-01-01,USDJPY,0,0.000000
2024-01-01,AUDUSD,1,-0.296000
2024-01-01,USDCAD,0,0.000000
2024-01-01,XAUUSD,1,0.997300
2024-01-02,EURUSD,26,-0.053592
2024-01-02,GBPUSD,16,0.240175
2024-01-02,USDJPY,5,0.377120
2024-01-02,AUDUSD,4,0.044900
2024-01-02,USDCAD,5,0.350400
2024-01-02,XAUUSD,1,0.991000
2024-01-03,EURUSD,19,-0.067121
2024-01-03,GBPUSD,13,0.183385
2024-01-03,USDJPY,0,0.000000
2024-01-03,AUDUSD,7,0.239871
2024-01-03,USDCAD,7,0.296457
2024-01-03,XAUUSD,4,0.869725
2024-01-04,EURUSD,24,-0.056379
2024-01-04,GBPUSD,15,-0.067247
2024-01-04,USDJPY,0,0.000000
2024-01-04,AUDUSD,10,0.095930
2024-01-04,USDCAD,5,0.309540
2024-01-04,XAUUSD,0,0.000000
2024-01-05,EURUSD,26,0.058765
2024-01-05,GBPUSD,9,0.049411
2024-01-05,USDJPY,5,0.123320
2024-01-05,AUDUSD,10,0.389450
2024-01-05,USDCAD,7,0.183857
2024-01-05,XAUUSD,0,0.000000
2024-01-06,EURUSD,1,0.790600
2024-01-06,GBPUSD,1,0.790600
2024-01-06,USDJPY,0,0.000000
2024-01-06,AUDUSD,0,0.000000
2024-01-06,USDCAD,0,0.000000
2024-01-06,XAUUSD,0,0.000000
2024-01-07,EURUSD,7,-0.077914
2024-01-07,GBPUSD,5,0.106980
2024-01-07,USDJPY,0,0.000000
2024-01-07,AUDUSD,4,0.150450
2024-01-07,USDCAD,1,0.644200
2024-01-07,XAUUSD,0,0.000000
2024-01-08,EURUSD,35,-0.044477
2024-01-08,GBPUSD,19,0.041863
2024-01-08,USDJPY,1,-0.361200
2024-01-08,AUDUSD,12,0.014008
2024-01-08,USDCAD,6,0.286283
2024-01-08,XAUUSD,1,0.991000
2024-01-09,EURUSD,23,-0.072165
2024-01-09,GBPUSD,17,0.097612
2024-01-09,USDJPY,1,0.989900
2024-01-09,AUDUSD,7,0.144471
2024-01-09,USDCAD,4,0.151800
2024-01-09,XAUUSD,2,0.371500
2024-01-10,EURUSD,27,0.063981
2024-01-10,GBPUSD,18,0.353950
2024-01-10,USDJPY,8,0.722575
2024-01-10,AUDUSD,11,0.421227
2024-01-10,USDCAD,6,0.127783
2024-01-10,XAUUSD,0,0.000000
2024-01-11,EURUSD,28,-0.055325
2024-01-11,GBPUSD,16,0.142219
2024-01-11,USDJPY,3,0.379633
2024-01-11,AUDUSD,9,0.043533
2024-01-11,USDCAD,5,-0.000240
2024-01-11,XAUUSD,1,0.989400
2024-01-12,EURUSD,24,-0.058008
2024-01-12,GBPUSD,14,0.151921
2024-01-12,USDJPY,3,0.261700
2024-01-12,AUDUSD,10,0.251360
2024-01-12,USDCAD,7,-0.111671
2024-01-12,XAUUSD,0,0.000000
2024-01-13,EURUSD,5,-0.012100
2024-01-13,GBPUSD,3,0.070833
2024-01-13,USDJPY,0,0.000000
2024-01-13,AUDUSD,2,-0.412700
2024-01-13,USDCAD,1,-0.449700
2024-01-13,XAUUSD,0,0.000000
2024-01-14,EURUSD,2,0.329000
2024-01-14,GBPUSD,2,0.329000
2024-01-14,USDJPY,0,0.000000
2024-01-14,AUDUSD,1,0.318200
2024-01-14,USDCAD,0,0.000000
2024-01-14,XAUUSD,0,0.000000
2024-01-15,EURUSD,31,0.018519
2024-01-15,GBPUSD,13,0.066862
2024-01-15,USDJPY,1,0.724200
2024-01-15,AUDUSD,9,0.294789
2024-01-15,USDCAD,4,-0.097850
2024-01-15,XAUUSD,2,0.815600
2024-01-16,EURUSD,27,-0.072352
2024-01-16,GBPUSD,18,0.004422
2024-01-16,USDJPY,1,-0.101000
2024-01-16,AUDUSD,9,-0.074622
2024-01-16,USDCAD,9,0.173178
2024-01-16,XAUUSD,6,0.203350
2024-01-17,EURUSD,29,0.056734
2024-01-17,GBPUSD,18,0.322428
2024-01-17,USDJPY,1,0.960300
2024-01-17,AUDUSD,11,0.160191
2024-01-17,USDCAD,6,-0.163850
2024-01-17,XAUUSD,1,0.900100
2024-01-18,EURUSD,24,0.122554
2024-01-18,GBPUSD,16,0.376663
2024-01-18,USDJPY,1,0.984900
2024-01-18,AUDUSD,8,0.521388
2024-01-18,USDCAD,8,0.039387
2024-01-18,XAUUSD,1,0.995700
2024-01-19,EURUSD,25,-0.065724
2024-01-19,GBPUSD,21,0.133290
2024-01-19,USDJPY,3,0.640100
2024-01-19,AUDUSD,8,0.493450
2024-01-19,USDCAD,8,0.063013
2024-01-19,XAUUSD,0,0.000000
2024-01-20,EURUSD,4,0.004075
2024-01-20,GBPUSD,3,-0.037267
2024-01-20,USDJPY,0,0.000000
2024-01-20,AUDUSD,2,-0.180600
2024-01-20,USDCAD,1,-0.153100
2024-01-20,XAUUSD,0,0.000000
2024-01-21,EURUSD,2,0.042900
2024-01-21,GBPUSD,1,-0.296000
2024-01-21,USDJPY,0,0.000000
2024-01-21,AUDUSD,2,0.190900
2024-01-21,USDCAD,1,0.381800
2024-01-21,XAUUSD,2,0.985000
2024-01-22,EURUSD,25,0.159392
2024-01-22,GBPUSD,14,0.301121
2024-01-22,USDJPY,6,-0.403733
2024-01-22,AUDUSD,6,0.240917
2024-01-22,USDCAD,5,-0.108780
2024-01-22,XAUUSD,2,0.982550
2024-01-23,EURUSD,30,0.013670
2024-01-23,GBPUSD,16,-0.078350
2024-01-23,USDJPY,13,0.570162
2024-01-23,AUDUSD,9,0.113633
2024-01-23,USDCAD,5,0.057680
2024-01-23,XAUUSD,2,0.967900
2024-01-24,EURUSD,28,0.114511
2024-01-24,GBPUSD,14,0.130786
2024-01-24,USDJPY,4,0.217050
2024-01-24,AUDUSD,7,0.373471
2024-01-24,USDCAD,14,0.061171
